date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
10/27/20,USA-56,Wyoming,329,325.71,56.28,0,2.29,0.39
10/28/20,USA-56,Wyoming,340,328.29,56.72,0,2.29,0.39
10/29/20,USA-56,Wyoming,361,341.14,58.94,10,2.71,0.47
10/30/20,USA-56,Wyoming,521,354.71,61.29,0,2.71,0.47
10/31/20,USA-56,Wyoming,270,356.14,61.54,0,2.71,0.47
11/1/20,USA-56,Wyoming,425,383.14,66.2,0,2.71,0.47
11/2/20,USA-56,Wyoming,444,384.29,66.4,0,1.43,0.25
11/3/20,USA-56,Wyoming,452,401.86,69.43,6,2.29,0.39
11/4/20,USA-56,Wyoming,425,414,71.53,12,4,0.69
11/5/20,USA-56,Wyoming,365,414.57,71.63,0,2.57,0.44
11/6/20,USA-56,Wyoming,996,482.43,83.36,0,2.57,0.44
11/7/20,USA-56,Wyoming,192,471.29,81.43,0,2.57,0.44
11/8/20,USA-56,Wyoming,713,512.43,88.54,9,3.86,0.67
11/9/20,USA-56,Wyoming,700,549,94.86,0,3.86,0.67
11/10/20,USA-56,Wyoming,1232,660.43,114.11,13,4.86,0.84
11/11/20,USA-56,Wyoming,132,618.57,106.88,0,3.14,0.54
11/12/20,USA-56,Wyoming,1105,724.29,125.14,0,3.14,0.54
11/13/20,USA-56,Wyoming,862,705.14,121.84,0,3.14,0.54
11/14/20,USA-56,Wyoming,540,754.86,130.43,17,5.57,0.96
11/15/20,USA-56,Wyoming,613,740.57,127.96,0,4.29,0.74
11/16/20,USA-56,Wyoming,699,740.43,127.93,0,4.29,0.74
11/17/20,USA-56,Wyoming,1260,744.43,128.62,11,4,0.69
11/18/20,USA-56,Wyoming,822,843,145.66,0,4,0.69
11/19/20,USA-56,Wyoming,894,812.86,140.45,21,7,1.21
11/20/20,USA-56,Wyoming,960,826.86,142.87,0,7,1.21
11/21/20,USA-56,Wyoming,281,789.86,136.47,0,4.57,0.79
11/22/20,USA-56,Wyoming,759,810.71,140.08,0,4.57,0.79
11/23/20,USA-56,Wyoming,1262,891.14,153.97,26,8.29,1.43
11/24/20,USA-56,Wyoming,528,786.57,135.91,0,6.71,1.16
11/25/20,USA-56,Wyoming,802,783.71,135.41,13,8.57,1.48
11/26/20,USA-56,Wyoming,0,656,113.35,0,5.57,0.96
11/27/20,USA-56,Wyoming,1012,663.43,114.63,0,5.57,0.96
11/28/20,USA-56,Wyoming,156,645.57,111.54,0,5.57,0.96
11/29/20,USA-56,Wyoming,560,617.14,106.63,0,5.57,0.96
11/30/20,USA-56,Wyoming,816,553.43,95.62,0,1.86,0.32
12/1/20,USA-56,Wyoming,500,549.43,94.93,15,4,0.69
12/2/20,USA-56,Wyoming,702,535.14,92.46,0,2.14,0.37
12/3/20,USA-56,Wyoming,571,616.71,106.56,27,6,1.04
12/4/20,USA-56,Wyoming,659,566.29,97.84,0,6,1.04
12/5/20,USA-56,Wyoming,204,573.14,99.03,0,6,1.04
12/6/20,USA-56,Wyoming,376,546.86,94.49,0,6,1.04
12/7/20,USA-56,Wyoming,668,525.71,90.83,23,9.29,1.6
12/8/20,USA-56,Wyoming,490,524.29,90.59,0,7.14,1.23
12/9/20,USA-56,Wyoming,410,482.57,83.38,19,9.86,1.7
12/10/20,USA-56,Wyoming,338,449.29,77.63,0,6,1.04
12/11/20,USA-56,Wyoming,562,435.43,75.23,22,9.14,1.58
12/12/20,USA-56,Wyoming,122,423.71,73.21,0,9.14,1.58
12/13/20,USA-56,Wyoming,453,434.71,75.11,0,9.14,1.58
12/14/20,USA-56,Wyoming,415,398.57,68.87,0,5.86,1.01
12/15/20,USA-56,Wyoming,289,369.86,63.91,7,6.86,1.18
12/16/20,USA-56,Wyoming,246,346.43,59.86,0,4.14,0.72
12/17/20,USA-56,Wyoming,283,338.57,58.5,23,7.43,1.28
12/18/20,USA-56,Wyoming,766,367.71,63.53,0,4.29,0.74
12/19/20,USA-56,Wyoming,129,368.71,63.71,0,4.29,0.74
12/20/20,USA-56,Wyoming,174,328.86,56.82,0,4.29,0.74
12/21/20,USA-56,Wyoming,456,334.71,57.83,0,4.29,0.74
12/22/20,USA-56,Wyoming,261,330.71,57.14,22,6.43,1.11
12/23/20,USA-56,Wyoming,285,336.29,58.1,0,6.43,1.11
12/24/20,USA-56,Wyoming,0,295.86,51.12,0,3.14,0.54
12/25/20,USA-56,Wyoming,0,186.43,32.21,0,3.14,0.54
12/26/20,USA-56,Wyoming,482,236.86,40.93,0,3.14,0.54
12/27/20,USA-56,Wyoming,54,219.71,37.96,0,3.14,0.54
12/28/20,USA-56,Wyoming,504,226.57,39.15,32,7.71,1.33
12/29/20,USA-56,Wyoming,219,220.57,38.11,0,4.57,0.79
12/30/20,USA-56,Wyoming,210,209.86,36.26,0,4.57,0.79
12/31/20,USA-56,Wyoming,276,249.29,43.07,33,9.29,1.6
1/1/21,USA-56,Wyoming,0,249.29,43.07,0,9.29,1.6
1/2/21,USA-56,Wyoming,164,203.86,35.22,0,9.29,1.6
1/3/21,USA-56,Wyoming,302,239.29,41.34,0,9.29,1.6
1/4/21,USA-56,Wyoming,372,220.43,38.09,0,4.71,0.81
1/5/21,USA-56,Wyoming,322,235.14,40.63,26,8.43,1.46
1/6/21,USA-56,Wyoming,321,251,43.37,0,8.43,1.46
1/7/21,USA-56,Wyoming,278,251.29,43.42,25,7.29,1.26
1/8/21,USA-56,Wyoming,479,319.71,55.24,0,7.29,1.26
1/9/21,USA-56,Wyoming,72,306.57,52.97,0,7.29,1.26
1/10/21,USA-56,Wyoming,113,279.57,48.31,0,7.29,1.26
1/11/21,USA-56,Wyoming,563,306.86,53.02,0,7.29,1.26
1/12/21,USA-56,Wyoming,677,357.57,61.78,33,8.29,1.43
1/13/21,USA-56,Wyoming,217,342.71,59.22,0,8.29,1.43
1/14/21,USA-56,Wyoming,412,361.86,62.52,0,4.71,0.81
1/15/21,USA-56,Wyoming,208,323.14,55.83,0,4.71,0.81
1/16/21,USA-56,Wyoming,159,335.57,57.98,0,4.71,0.81
1/17/21,USA-56,Wyoming,295,361.57,62.47,0,4.71,0.81
1/18/21,USA-56,Wyoming,345,330.43,57.09,0,4.71,0.81
1/19/21,USA-56,Wyoming,214,264.29,45.66,28,4,0.69
1/20/21,USA-56,Wyoming,202,262.14,45.29,0,4,0.69
1/21/21,USA-56,Wyoming,300,246.14,42.53,0,4,0.69
1/22/21,USA-56,Wyoming,159,239.14,41.32,21,7,1.21
1/23/21,USA-56,Wyoming,0,216.43,37.4,0,7,1.21
1/24/21,USA-56,Wyoming,315,219.29,37.89,0,7,1.21
1/25/21,USA-56,Wyoming,164,193.43,33.42,0,7,1.21
1/26/21,USA-56,Wyoming,90,175.71,30.36,25,6.57,1.14
1/27/21,USA-56,Wyoming,216,177.71,30.71,0,6.57,1.14
1/28/21,USA-56,Wyoming,62,143.71,24.83,0,6.57,1.14
1/29/21,USA-56,Wyoming,260,158.14,27.32,0,3.57,0.62
1/30/21,USA-56,Wyoming,14,160.14,27.67,0,3.57,0.62
1/31/21,USA-56,Wyoming,208,144.86,25.03,0,3.57,0.62
2/1/21,USA-56,Wyoming,145,142.14,24.56,0,3.57,0.62
2/2/21,USA-56,Wyoming,71,139.43,24.09,28,4,0.69
2/3/21,USA-56,Wyoming,160,131.43,22.71,0,4,0.69
2/4/21,USA-56,Wyoming,180,148.29,25.62,0,4,0.69
2/5/21,USA-56,Wyoming,108,126.57,21.87,0,4,0.69
2/6/21,USA-56,Wyoming,42,130.57,22.56,0,4,0.69
2/7/21,USA-56,Wyoming,9,102.14,17.65,0,4,0.69
2/8/21,USA-56,Wyoming,157,103.86,17.94,0,4,0.69
2/9/21,USA-56,Wyoming,46,100.29,17.33,23,3.29,0.57
2/10/21,USA-56,Wyoming,44,83.71,14.46,0,3.29,0.57
2/11/21,USA-56,Wyoming,105,73,12.61,0,3.29,0.57
2/12/21,USA-56,Wyoming,107,72.86,12.59,0,3.29,0.57
2/13/21,USA-56,Wyoming,0,66.86,11.55,0,3.29,0.57
2/14/21,USA-56,Wyoming,50,72.71,12.56,0,3.29,0.57
2/15/21,USA-56,Wyoming,0,50.29,8.69,0,3.29,0.57
2/16/21,USA-56,Wyoming,215,74.43,12.86,15,2.14,0.37
2/17/21,USA-56,Wyoming,99,82.29,14.22,0,2.14,0.37
2/18/21,USA-56,Wyoming,81,78.86,13.63,0,2.14,0.37
2/19/21,USA-56,Wyoming,152,85.29,14.74,0,2.14,0.37
2/20/21,USA-56,Wyoming,0,85.29,14.74,0,2.14,0.37
2/21/21,USA-56,Wyoming,112,94.14,16.27,0,2.14,0.37
2/22/21,USA-56,Wyoming,105,109.14,18.86,0,2.14,0.37
2/23/21,USA-56,Wyoming,44,84.71,14.64,9,1.29,0.22
2/24/21,USA-56,Wyoming,44,76.86,13.28,0,1.29,0.22
2/25/21,USA-56,Wyoming,214,95.86,16.56,0,1.29,0.22
2/26/21,USA-56,Wyoming,148,95.29,16.46,0,1.29,0.22
2/27/21,USA-56,Wyoming,0,95.29,16.46,0,1.29,0.22
2/28/21,USA-56,Wyoming,44,85.57,14.79,0,1.29,0.22
3/1/21,USA-56,Wyoming,77,81.57,14.09,0,1.29,0.22
3/2/21,USA-56,Wyoming,56,83.29,14.39,11,1.57,0.27
3/3/21,USA-56,Wyoming,89,89.71,15.5,0,1.57,0.27
3/4/21,USA-56,Wyoming,69,69,11.92,0,1.57,0.27
3/5/21,USA-56,Wyoming,79,59.14,10.22,0,1.57,0.27
3/6/21,USA-56,Wyoming,0,59.14,10.22,0,1.57,0.27
3/7/21,USA-56,Wyoming,0,52.86,9.13,0,1.57,0.27
3/8/21,USA-56,Wyoming,139,61.71,10.66,0,1.57,0.27
3/9/21,USA-56,Wyoming,69,63.57,10.98,9,1.29,0.22
3/10/21,USA-56,Wyoming,42,56.86,9.82,0,1.29,0.22
3/11/21,USA-56,Wyoming,98,61,10.54,0,1.29,0.22
3/12/21,USA-56,Wyoming,51,57,9.85,0,1.29,0.22
3/13/21,USA-56,Wyoming,0,57,9.85,0,1.29,0.22
3/14/21,USA-56,Wyoming,0,57,9.85,0,1.29,0.22
3/15/21,USA-56,Wyoming,164,60.57,10.47,0,1.29,0.22
3/16/21,USA-56,Wyoming,25,54.29,9.38,2,0.29,0.05
3/17/21,USA-56,Wyoming,97,62.14,10.74,0,0.29,0.05
3/18/21,USA-56,Wyoming,30,52.43,9.06,0,0.29,0.05
3/19/21,USA-56,Wyoming,102,59.71,10.32,0,0.29,0.05
3/20/21,USA-56,Wyoming,0,59.71,10.32,0,0.29,0.05
3/21/21,USA-56,Wyoming,0,59.71,10.32,0,0.29,0.05
3/22/21,USA-56,Wyoming,149,57.57,9.95,0,0.29,0.05
3/23/21,USA-56,Wyoming,69,63.86,11.03,2,0.29,0.05
3/24/21,USA-56,Wyoming,88,62.57,10.81,0,0.29,0.05
3/25/21,USA-56,Wyoming,33,63,10.89,0,0.29,0.05
3/26/21,USA-56,Wyoming,126,66.43,11.48,0,0.29,0.05
3/27/21,USA-56,Wyoming,0,66.43,11.48,0,0.29,0.05
3/28/21,USA-56,Wyoming,0,66.43,11.48,0,0.29,0.05
3/29/21,USA-56,Wyoming,144,65.71,11.35,0,0.29,0.05
3/30/21,USA-56,Wyoming,46,62.43,10.79,0,0,0
3/31/21,USA-56,Wyoming,74,60.43,10.44,5,0.71,0.12
4/1/21,USA-56,Wyoming,79,67,11.58,0,0.71,0.12
4/2/21,USA-56,Wyoming,58,57.29,9.9,0,0.71,0.12
4/3/21,USA-56,Wyoming,0,57.29,9.9,0,0.71,0.12
4/4/21,USA-56,Wyoming,0,57.29,9.9,0,0.71,0.12
4/5/21,USA-56,Wyoming,82,48.43,8.37,0,0.71,0.12
4/6/21,USA-56,Wyoming,90,54.71,9.45,1,0.86,0.15
4/7/21,USA-56,Wyoming,81,55.71,9.63,0,0.14,0.02
4/8/21,USA-56,Wyoming,102,59,10.19,0,0.14,0.02
4/9/21,USA-56,Wyoming,71,60.86,10.52,0,0.14,0.02
4/10/21,USA-56,Wyoming,0,60.86,10.52,0,0.14,0.02
4/11/21,USA-56,Wyoming,0,60.86,10.52,0,0.14,0.02
4/12/21,USA-56,Wyoming,115,65.57,11.33,0,0.14,0.02
4/13/21,USA-56,Wyoming,82,64.43,11.13,2,0.29,0.05
4/14/21,USA-56,Wyoming,57,61,10.54,0,0.29,0.05
4/15/21,USA-56,Wyoming,76,57.29,9.9,0,0.29,0.05
4/16/21,USA-56,Wyoming,64,56.29,9.73,0,0.29,0.05
4/17/21,USA-56,Wyoming,0,56.29,9.73,0,0.29,0.05
4/18/21,USA-56,Wyoming,0,56.29,9.73,0,0.29,0.05
4/19/21,USA-56,Wyoming,111,55.71,9.63,0,0.29,0.05
4/20/21,USA-56,Wyoming,78,55.14,9.53,2,0.29,0.05
4/21/21,USA-56,Wyoming,62,55.86,9.65,0,0.29,0.05
4/22/21,USA-56,Wyoming,95,58.57,10.12,0,0.29,0.05
4/23/21,USA-56,Wyoming,83,61.29,10.59,0,0.29,0.05
4/24/21,USA-56,Wyoming,0,61.29,10.59,0,0.29,0.05
4/25/21,USA-56,Wyoming,0,61.29,10.59,0,0.29,0.05
4/26/21,USA-56,Wyoming,122,62.86,10.86,0,0.29,0.05
4/27/21,USA-56,Wyoming,65,61,10.54,2,0.29,0.05
4/28/21,USA-56,Wyoming,116,68.71,11.87,0,0.29,0.05
4/29/21,USA-56,Wyoming,70,65.14,11.26,0,0.29,0.05
4/30/21,USA-56,Wyoming,73,63.71,11.01,0,0.29,0.05
5/1/21,USA-56,Wyoming,0,63.71,11.01,0,0.29,0.05
5/2/21,USA-56,Wyoming,0,63.71,11.01,0,0.29,0.05
5/3/21,USA-56,Wyoming,148,67.43,11.65,0,0.29,0.05
5/4/21,USA-56,Wyoming,77,69.14,11.95,3,0.43,0.07
5/5/21,USA-56,Wyoming,71,62.71,10.84,0,0.43,0.07
5/6/21,USA-56,Wyoming,89,65.43,11.3,0,0.43,0.07
5/7/21,USA-56,Wyoming,96,68.71,11.87,0,0.43,0.07
5/8/21,USA-56,Wyoming,0,68.71,11.87,0,0.43,0.07
5/9/21,USA-56,Wyoming,0,68.71,11.87,0,0.43,0.07
5/10/21,USA-56,Wyoming,141,67.71,11.7,0,0.43,0.07
5/11/21,USA-56,Wyoming,71,66.86,11.55,2,0.29,0.05
5/12/21,USA-56,Wyoming,58,65,11.23,0,0.29,0.05
5/13/21,USA-56,Wyoming,103,67,11.58,0,0.29,0.05
5/14/21,USA-56,Wyoming,83,65.14,11.26,0,0.29,0.05
5/15/21,USA-56,Wyoming,0,65.14,11.26,0,0.29,0.05
5/16/21,USA-56,Wyoming,0,65.14,11.26,0,0.29,0.05
5/17/21,USA-56,Wyoming,143,65.43,11.3,0,0.29,0.05
5/18/21,USA-56,Wyoming,98,69.29,11.97,1,0.14,0.02
5/19/21,USA-56,Wyoming,56,69,11.92,0,0.14,0.02
5/20/21,USA-56,Wyoming,214,84.86,14.66,0,0.14,0.02
5/21/21,USA-56,Wyoming,70,83,14.34,0,0.14,0.02
5/22/21,USA-56,Wyoming,0,83,14.34,0,0.14,0.02
5/23/21,USA-56,Wyoming,0,83,14.34,0,0.14,0.02
5/24/21,USA-56,Wyoming,137,82.14,14.19,0,0.14,0.02
5/25/21,USA-56,Wyoming,73,78.57,13.58,6,0.86,0.15
5/26/21,USA-56,Wyoming,91,83.57,14.44,0,0.86,0.15
5/27/21,USA-56,Wyoming,87,65.43,11.3,0,0.86,0.15
5/28/21,USA-56,Wyoming,96,69.14,11.95,0,0.86,0.15
5/29/21,USA-56,Wyoming,0,69.14,11.95,0,0.86,0.15
5/30/21,USA-56,Wyoming,0,69.14,11.95,0,0.86,0.15
5/31/21,USA-56,Wyoming,0,49.57,8.57,0,0.86,0.15
6/1/21,USA-56,Wyoming,220,70.57,12.19,1,0.14,0.02
6/2/21,USA-56,Wyoming,69,67.43,11.65,0,0.14,0.02
6/3/21,USA-56,Wyoming,110,70.71,12.22,0,0.14,0.02
6/4/21,USA-56,Wyoming,80,68.43,11.82,0,0.14,0.02
6/5/21,USA-56,Wyoming,0,68.43,11.82,0,0.14,0.02
6/6/21,USA-56,Wyoming,0,68.43,11.82,0,0.14,0.02
6/7/21,USA-56,Wyoming,150,89.86,15.53,0,0.14,0.02
6/8/21,USA-56,Wyoming,71,68.57,11.85,5,0.71,0.12
6/9/21,USA-56,Wyoming,97,72.57,12.54,0,0.71,0.12
6/10/21,USA-56,Wyoming,71,67,11.58,0,0.71,0.12
6/11/21,USA-56,Wyoming,103,70.29,12.14,0,0.71,0.12
6/12/21,USA-56,Wyoming,0,70.29,12.14,0,0.71,0.12
6/13/21,USA-56,Wyoming,0,70.29,12.14,0,0.71,0.12
6/14/21,USA-56,Wyoming,120,66,11.4,0,0.71,0.12
6/15/21,USA-56,Wyoming,68,65.57,11.33,9,1.29,0.22
6/16/21,USA-56,Wyoming,56,59.71,10.32,0,1.29,0.22
