date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
43980,USA-56,Wyoming,15,12.57,2.17,0,0.43,0.07
43981,USA-56,Wyoming,7,12.14,2.1,1,0.57,0.1
43982,USA-56,Wyoming,5,12.86,2.22,0,0.57,0.1
43983,USA-56,Wyoming,7,9.57,1.65,1,0.71,0.12
43984,USA-56,Wyoming,2,8.86,1.53,0,0.57,0.1
43985,USA-56,Wyoming,3,7.86,1.36,0,0.43,0.07
43986,USA-56,Wyoming,6,6.43,1.11,0,0.29,0.05
43987,USA-56,Wyoming,12,6,1.04,0,0.29,0.05
43988,USA-56,Wyoming,6,5.86,1.01,0,0.14,0.02
43989,USA-56,Wyoming,8,6.29,1.09,0,0.14,0.02
43990,USA-56,Wyoming,13,7.14,1.23,0,0,0
43991,USA-56,Wyoming,10,8.29,1.43,0,0,0
43992,USA-56,Wyoming,10,9.29,1.6,1,0.14,0.02
43993,USA-56,Wyoming,29,12.57,2.17,0,0.14,0.02
43994,USA-56,Wyoming,18,13.43,2.32,0,0.14,0.02
43995,USA-56,Wyoming,23,15.86,2.74,0,0.14,0.02
43996,USA-56,Wyoming,10,16.14,2.79,0,0.14,0.02
43997,USA-56,Wyoming,19,17,2.94,0,0.14,0.02
43998,USA-56,Wyoming,10,17,2.94,0,0.14,0.02
43999,USA-56,Wyoming,25,19.14,3.31,0,0,0
44000,USA-56,Wyoming,30,19.29,3.33,0,0,0
44001,USA-56,Wyoming,29,20.86,3.6,2,0.29,0.05
44002,USA-56,Wyoming,6,18.43,3.18,0,0.29,0.05
44003,USA-56,Wyoming,18,19.57,3.38,0,0.29,0.05
44004,USA-56,Wyoming,33,21.57,3.73,0,0.29,0.05
44005,USA-56,Wyoming,24,23.57,4.07,0,0.29,0.05
44006,USA-56,Wyoming,28,24,4.15,0,0.29,0.05
44007,USA-56,Wyoming,44,26,4.49,0,0.29,0.05
44008,USA-56,Wyoming,42,27.86,4.81,0,0,0
44009,USA-56,Wyoming,24,30.43,5.26,0,0,0
44010,USA-56,Wyoming,25,31.43,5.43,0,0,0
44011,USA-56,Wyoming,33,31.43,5.43,0,0,0
44012,USA-56,Wyoming,37,33.29,5.75,0,0,0
44013,USA-56,Wyoming,27,33.14,5.73,0,0,0
44014,USA-56,Wyoming,36,32,5.53,0,0,0
44015,USA-56,Wyoming,32,30.57,5.28,0,0,0
44016,USA-56,Wyoming,24,30.57,5.28,0,0,0
44017,USA-56,Wyoming,28,31,5.36,0,0,0
44018,USA-56,Wyoming,41,32.14,5.55,0,0,0
44019,USA-56,Wyoming,36,32,5.53,1,0.14,0.02
44020,USA-56,Wyoming,29,32.29,5.58,0,0.14,0.02
44021,USA-56,Wyoming,34,32,5.53,0,0.14,0.02
44022,USA-56,Wyoming,16,29.71,5.13,0,0.14,0.02
44023,USA-56,Wyoming,49,33.29,5.75,0,0.14,0.02
44024,USA-56,Wyoming,23,32.57,5.63,0,0.14,0.02
44025,USA-56,Wyoming,41,32.57,5.63,0,0.14,0.02
44026,USA-56,Wyoming,48,34.29,5.92,1,0.14,0.02
44027,USA-56,Wyoming,34,35,6.05,0,0.14,0.02
44028,USA-56,Wyoming,41,36,6.22,2,0.43,0.07
44029,USA-56,Wyoming,43,39.86,6.89,0,0.43,0.07
44030,USA-56,Wyoming,39,38.43,6.64,0,0.43,0.07
44031,USA-56,Wyoming,18,37.71,6.52,0,0.43,0.07
44032,USA-56,Wyoming,61,40.57,7.01,0,0.43,0.07
44033,USA-56,Wyoming,51,41,7.08,1,0.43,0.07
44034,USA-56,Wyoming,50,43.29,7.48,0,0.43,0.07
44035,USA-56,Wyoming,59,45.86,7.92,0,0.14,0.02
44036,USA-56,Wyoming,58,48,8.29,0,0.14,0.02
44037,USA-56,Wyoming,41,48.29,8.34,0,0.14,0.02
44038,USA-56,Wyoming,29,49.86,8.61,0,0.14,0.02
44039,USA-56,Wyoming,45,47.57,8.22,0,0.14,0.02
44040,USA-56,Wyoming,69,50.14,8.66,1,0.14,0.02
44041,USA-56,Wyoming,39,48.57,8.39,0,0.14,0.02
44042,USA-56,Wyoming,58,48.43,8.37,0,0.14,0.02
44043,USA-56,Wyoming,40,45.86,7.92,0,0.14,0.02
44044,USA-56,Wyoming,43,46.14,7.97,0,0.14,0.02
44045,USA-56,Wyoming,39,47.57,8.22,0,0.14,0.02
44046,USA-56,Wyoming,40,46.86,8.1,1,0.29,0.05
44047,USA-56,Wyoming,36,42.14,7.28,0,0.14,0.02
44048,USA-56,Wyoming,39,42.14,7.28,0,0.14,0.02
44049,USA-56,Wyoming,35,38.86,6.71,0,0.14,0.02
44050,USA-56,Wyoming,42,39.14,6.76,1,0.29,0.05
44051,USA-56,Wyoming,13,34.86,6.02,0,0.29,0.05
44052,USA-56,Wyoming,37,34.57,5.97,0,0.29,0.05
44053,USA-56,Wyoming,-8,33.67,5.82,0,0.14,0.02
44054,USA-56,Wyoming,31,32.83,5.67,1,0.29,0.05
44055,USA-56,Wyoming,13,28.5,4.92,0,0.29,0.05
44056,USA-56,Wyoming,33,28.17,4.87,0,0.29,0.05
44057,USA-56,Wyoming,64,31.83,5.5,1,0.29,0.05
44058,USA-56,Wyoming,44,37,6.39,0,0.29,0.05
44059,USA-56,Wyoming,59,40.67,7.03,0,0.29,0.05
44060,USA-56,Wyoming,45,41.29,7.13,3,0.71,0.12
44061,USA-56,Wyoming,29,41,7.08,1,0.71,0.12
44062,USA-56,Wyoming,70,49.14,8.49,0,0.71,0.12
44063,USA-56,Wyoming,38,49.86,8.61,0,0.71,0.12
44064,USA-56,Wyoming,56,48.71,8.42,3,1,0.17
44065,USA-56,Wyoming,19,45.14,7.8,0,1,0.17
44066,USA-56,Wyoming,36,41.86,7.23,0,1,0.17
44067,USA-56,Wyoming,24,38.86,6.71,0,0.57,0.1
44068,USA-56,Wyoming,31,39.14,6.76,0,0.43,0.07
44069,USA-56,Wyoming,50,36.29,6.27,0,0.43,0.07
44070,USA-56,Wyoming,38,36.29,6.27,0,0.43,0.07
44071,USA-56,Wyoming,41,34.14,5.9,0,0,0
44072,USA-56,Wyoming,21,34.43,5.95,0,0,0
44073,USA-56,Wyoming,36,34.43,5.95,0,0,0
44074,USA-56,Wyoming,22,34.14,5.9,0,0,0
44075,USA-56,Wyoming,24,33.14,5.73,4,0.57,0.1
44076,USA-56,Wyoming,45,32.43,5.6,0,0.57,0.1
44077,USA-56,Wyoming,28,31,5.36,0,0.57,0.1
44078,USA-56,Wyoming,50,32.29,5.58,1,0.71,0.12
44079,USA-56,Wyoming,17,31.71,5.48,0,0.71,0.12
44080,USA-56,Wyoming,26,30.29,5.23,0,0.71,0.12
44081,USA-56,Wyoming,0,27.14,4.69,0,0.71,0.12
44082,USA-56,Wyoming,71,33.86,5.85,0,0.14,0.02
44083,USA-56,Wyoming,48,34.29,5.92,0,0.14,0.02
44084,USA-56,Wyoming,48,37.14,6.42,0,0.14,0.02
44085,USA-56,Wyoming,65,39.29,6.79,0,0,0
44086,USA-56,Wyoming,33,41.57,7.18,0,0,0
44087,USA-56,Wyoming,49,44.86,7.75,0,0,0
44088,USA-56,Wyoming,46,51.43,8.89,4,0.57,0.1
44089,USA-56,Wyoming,46,47.86,8.27,0,0.57,0.1
44090,USA-56,Wyoming,128,59.29,10.24,0,0.57,0.1
44091,USA-56,Wyoming,86,64.71,11.18,3,1,0.17
44092,USA-56,Wyoming,95,69,11.92,0,1,0.17
44093,USA-56,Wyoming,33,69,11.92,0,1,0.17
44094,USA-56,Wyoming,91,75,12.96,0,1,0.17
44095,USA-56,Wyoming,73,78.86,13.63,0,0.43,0.07
44096,USA-56,Wyoming,72,82.57,14.27,0,0.43,0.07
44097,USA-56,Wyoming,153,86.14,14.88,1,0.57,0.1
44098,USA-56,Wyoming,136,93.29,16.12,0,0.14,0.02
44099,USA-56,Wyoming,115,96.14,16.61,0,0.14,0.02
44100,USA-56,Wyoming,45,97.86,16.91,0,0.14,0.02
44101,USA-56,Wyoming,168,108.86,18.81,0,0.14,0.02
44102,USA-56,Wyoming,121,115.71,19.99,0,0.14,0.02
44103,USA-56,Wyoming,67,115,19.87,0,0.14,0.02
44104,USA-56,Wyoming,127,111.29,19.23,0,0,0
44105,USA-56,Wyoming,135,111.14,19.2,3,0.43,0.07
44106,USA-56,Wyoming,131,113.43,19.6,0,0.43,0.07
44107,USA-56,Wyoming,151,128.57,22.22,0,0.43,0.07
44108,USA-56,Wyoming,139,124.43,21.5,0,0.43,0.07
44109,USA-56,Wyoming,125,125,21.6,0,0.43,0.07
44110,USA-56,Wyoming,141,135.57,23.42,0,0.43,0.07
44111,USA-56,Wyoming,129,135.86,23.47,0,0.43,0.07
44112,USA-56,Wyoming,193,144.14,24.91,1,0.14,0.02
44113,USA-56,Wyoming,243,160.14,27.67,0,0.14,0.02
44114,USA-56,Wyoming,120,155.71,26.9,0,0.14,0.02
44115,USA-56,Wyoming,156,158.14,27.32,0,0.14,0.02
44116,USA-56,Wyoming,191,167.57,28.95,0,0.14,0.02
44117,USA-56,Wyoming,162,170.57,29.47,3,0.57,0.1
44118,USA-56,Wyoming,213,182.57,31.55,0,0.57,0.1
44119,USA-56,Wyoming,198,183.29,31.67,0,0.43,0.07
44120,USA-56,Wyoming,290,190,32.83,0,0.43,0.07
44121,USA-56,Wyoming,151,194.43,33.59,0,0.43,0.07
44122,USA-56,Wyoming,209,202,34.9,0,0.43,0.07
44123,USA-56,Wyoming,286,215.57,37.25,0,0.43,0.07
44124,USA-56,Wyoming,215,223.14,38.56,4,0.57,0.1
44125,USA-56,Wyoming,322,238.71,41.25,0,0.57,0.1
44126,USA-56,Wyoming,271,249.14,43.05,7,1.57,0.27
44127,USA-56,Wyoming,426,268.57,46.4,0,1.57,0.27
44128,USA-56,Wyoming,260,284.14,49.1,0,1.57,0.27
44129,USA-56,Wyoming,236,288,49.76,0,1.57,0.27
44130,USA-56,Wyoming,436,309.43,53.46,9,2.86,0.49
44131,USA-56,Wyoming,329,325.71,56.28,0,2.29,0.39
44132,USA-56,Wyoming,340,328.29,56.72,0,2.29,0.39
44133,USA-56,Wyoming,361,341.14,58.94,10,2.71,0.47
44134,USA-56,Wyoming,521,354.71,61.29,0,2.71,0.47
44135,USA-56,Wyoming,270,356.14,61.54,0,2.71,0.47
44136,USA-56,Wyoming,425,383.14,66.2,0,2.71,0.47
44137,USA-56,Wyoming,444,384.29,66.4,0,1.43,0.25
44138,USA-56,Wyoming,452,401.86,69.43,6,2.29,0.39
44139,USA-56,Wyoming,425,414,71.53,12,4,0.69
44140,USA-56,Wyoming,365,414.57,71.63,0,2.57,0.44
44141,USA-56,Wyoming,996,482.43,83.36,0,2.57,0.44
44142,USA-56,Wyoming,192,471.29,81.43,0,2.57,0.44
44143,USA-56,Wyoming,713,512.43,88.54,9,3.86,0.67
44144,USA-56,Wyoming,700,549,94.86,0,3.86,0.67
44145,USA-56,Wyoming,1232,660.43,114.11,13,4.86,0.84
44146,USA-56,Wyoming,132,618.57,106.88,0,3.14,0.54
44147,USA-56,Wyoming,1105,724.29,125.14,0,3.14,0.54
44148,USA-56,Wyoming,862,705.14,121.84,0,3.14,0.54
44149,USA-56,Wyoming,540,754.86,130.43,17,5.57,0.96
44150,USA-56,Wyoming,613,740.57,127.96,0,4.29,0.74
44151,USA-56,Wyoming,699,740.43,127.93,0,4.29,0.74
44152,USA-56,Wyoming,1260,744.43,128.62,11,4,0.69
44153,USA-56,Wyoming,822,843,145.66,0,4,0.69
44154,USA-56,Wyoming,894,812.86,140.45,21,7,1.21
44155,USA-56,Wyoming,960,826.86,142.87,0,7,1.21
44156,USA-56,Wyoming,281,789.86,136.47,0,4.57,0.79
44157,USA-56,Wyoming,759,810.71,140.08,0,4.57,0.79
44158,USA-56,Wyoming,1262,891.14,153.97,26,8.29,1.43
44159,USA-56,Wyoming,528,786.57,135.91,0,6.71,1.16
44160,USA-56,Wyoming,802,783.71,135.41,13,8.57,1.48
44161,USA-56,Wyoming,0,656,113.35,0,5.57,0.96
44162,USA-56,Wyoming,1012,663.43,114.63,0,5.57,0.96
44163,USA-56,Wyoming,156,645.57,111.54,0,5.57,0.96
44164,USA-56,Wyoming,560,617.14,106.63,0,5.57,0.96
44165,USA-56,Wyoming,816,553.43,95.62,0,1.86,0.32
44166,USA-56,Wyoming,500,549.43,94.93,15,4,0.69
44167,USA-56,Wyoming,702,535.14,92.46,0,2.14,0.37
44168,USA-56,Wyoming,571,616.71,106.56,27,6,1.04
44169,USA-56,Wyoming,659,566.29,97.84,0,6,1.04
44170,USA-56,Wyoming,204,573.14,99.03,0,6,1.04
44171,USA-56,Wyoming,376,546.86,94.49,0,6,1.04
44172,USA-56,Wyoming,668,525.71,90.83,23,9.29,1.6
44173,USA-56,Wyoming,490,524.29,90.59,0,7.14,1.23
44174,USA-56,Wyoming,410,482.57,83.38,19,9.86,1.7
44175,USA-56,Wyoming,338,449.29,77.63,0,6,1.04
44176,USA-56,Wyoming,562,435.43,75.23,22,9.14,1.58
44177,USA-56,Wyoming,122,423.71,73.21,0,9.14,1.58
44178,USA-56,Wyoming,453,434.71,75.11,0,9.14,1.58
44179,USA-56,Wyoming,415,398.57,68.87,0,5.86,1.01
44180,USA-56,Wyoming,289,369.86,63.91,7,6.86,1.18
44181,USA-56,Wyoming,246,346.43,59.86,0,4.14,0.72
44182,USA-56,Wyoming,283,338.57,58.5,23,7.43,1.28
44183,USA-56,Wyoming,766,367.71,63.53,0,4.29,0.74
44184,USA-56,Wyoming,129,368.71,63.71,0,4.29,0.74
44185,USA-56,Wyoming,174,328.86,56.82,0,4.29,0.74
44186,USA-56,Wyoming,456,334.71,57.83,0,4.29,0.74
44187,USA-56,Wyoming,261,330.71,57.14,22,6.43,1.11
44188,USA-56,Wyoming,285,336.29,58.1,0,6.43,1.11
44189,USA-56,Wyoming,0,295.86,51.12,0,3.14,0.54
44190,USA-56,Wyoming,0,186.43,32.21,0,3.14,0.54
44191,USA-56,Wyoming,482,236.86,40.93,0,3.14,0.54
44192,USA-56,Wyoming,54,219.71,37.96,0,3.14,0.54
44193,USA-56,Wyoming,504,226.57,39.15,32,7.71,1.33
44194,USA-56,Wyoming,219,220.57,38.11,0,4.57,0.79
44195,USA-56,Wyoming,210,209.86,36.26,0,4.57,0.79
44196,USA-56,Wyoming,276,249.29,43.07,33,9.29,1.6
44197,USA-56,Wyoming,0,249.29,43.07,0,9.29,1.6
44198,USA-56,Wyoming,164,203.86,35.22,0,9.29,1.6
44199,USA-56,Wyoming,302,239.29,41.34,0,9.29,1.6
44200,USA-56,Wyoming,372,220.43,38.09,0,4.71,0.81
44201,USA-56,Wyoming,322,235.14,40.63,26,8.43,1.46
44202,USA-56,Wyoming,321,251,43.37,0,8.43,1.46
44203,USA-56,Wyoming,278,251.29,43.42,25,7.29,1.26
44204,USA-56,Wyoming,479,319.71,55.24,0,7.29,1.26
44205,USA-56,Wyoming,72,306.57,52.97,0,7.29,1.26
44206,USA-56,Wyoming,113,279.57,48.31,0,7.29,1.26
44207,USA-56,Wyoming,563,306.86,53.02,0,7.29,1.26
44208,USA-56,Wyoming,677,357.57,61.78,33,8.29,1.43
44209,USA-56,Wyoming,217,342.71,59.22,0,8.29,1.43
44210,USA-56,Wyoming,412,361.86,62.52,0,4.71,0.81
44211,USA-56,Wyoming,208,323.14,55.83,0,4.71,0.81
44212,USA-56,Wyoming,159,335.57,57.98,0,4.71,0.81
44213,USA-56,Wyoming,295,361.57,62.47,0,4.71,0.81
44214,USA-56,Wyoming,345,330.43,57.09,0,4.71,0.81
44215,USA-56,Wyoming,214,264.29,45.66,28,4,0.69
44216,USA-56,Wyoming,202,262.14,45.29,0,4,0.69
44217,USA-56,Wyoming,300,246.14,42.53,0,4,0.69
44218,USA-56,Wyoming,159,239.14,41.32,21,7,1.21
44219,USA-56,Wyoming,0,216.43,37.4,0,7,1.21
44220,USA-56,Wyoming,315,219.29,37.89,0,7,1.21
44221,USA-56,Wyoming,164,193.43,33.42,0,7,1.21
44222,USA-56,Wyoming,90,175.71,30.36,25,6.57,1.14
44223,USA-56,Wyoming,216,177.71,30.71,0,6.57,1.14
44224,USA-56,Wyoming,62,143.71,24.83,0,6.57,1.14
44225,USA-56,Wyoming,260,158.14,27.32,0,3.57,0.62
44226,USA-56,Wyoming,14,160.14,27.67,0,3.57,0.62
44227,USA-56,Wyoming,208,144.86,25.03,0,3.57,0.62
44228,USA-56,Wyoming,145,142.14,24.56,0,3.57,0.62
44229,USA-56,Wyoming,71,139.43,24.09,28,4,0.69
44230,USA-56,Wyoming,160,131.43,22.71,0,4,0.69
44231,USA-56,Wyoming,180,148.29,25.62,0,4,0.69
44232,USA-56,Wyoming,108,126.57,21.87,0,4,0.69
44233,USA-56,Wyoming,42,130.57,22.56,0,4,0.69
44234,USA-56,Wyoming,9,102.14,17.65,0,4,0.69
44235,USA-56,Wyoming,157,103.86,17.94,0,4,0.69
44236,USA-56,Wyoming,46,100.29,17.33,23,3.29,0.57
44237,USA-56,Wyoming,44,83.71,14.46,0,3.29,0.57
44238,USA-56,Wyoming,105,73,12.61,0,3.29,0.57
44239,USA-56,Wyoming,107,72.86,12.59,0,3.29,0.57
44240,USA-56,Wyoming,0,66.86,11.55,0,3.29,0.57
44241,USA-56,Wyoming,50,72.71,12.56,0,3.29,0.57
44242,USA-56,Wyoming,0,50.29,8.69,0,3.29,0.57
44243,USA-56,Wyoming,215,74.43,12.86,15,2.14,0.37
44244,USA-56,Wyoming,99,82.29,14.22,0,2.14,0.37
44245,USA-56,Wyoming,81,78.86,13.63,0,2.14,0.37
44246,USA-56,Wyoming,152,85.29,14.74,0,2.14,0.37
44247,USA-56,Wyoming,0,85.29,14.74,0,2.14,0.37
44248,USA-56,Wyoming,112,94.14,16.27,0,2.14,0.37
44249,USA-56,Wyoming,105,109.14,18.86,0,2.14,0.37
44250,USA-56,Wyoming,44,84.71,14.64,9,1.29,0.22
44251,USA-56,Wyoming,44,76.86,13.28,0,1.29,0.22
44252,USA-56,Wyoming,214,95.86,16.56,0,1.29,0.22
44253,USA-56,Wyoming,148,95.29,16.46,0,1.29,0.22
44254,USA-56,Wyoming,0,95.29,16.46,0,1.29,0.22
44255,USA-56,Wyoming,44,85.57,14.79,0,1.29,0.22
44256,USA-56,Wyoming,77,81.57,14.09,0,1.29,0.22
44257,USA-56,Wyoming,56,83.29,14.39,11,1.57,0.27
44258,USA-56,Wyoming,89,89.71,15.5,0,1.57,0.27
44259,USA-56,Wyoming,69,69,11.92,0,1.57,0.27
44260,USA-56,Wyoming,79,59.14,10.22,0,1.57,0.27
44261,USA-56,Wyoming,0,59.14,10.22,0,1.57,0.27
44262,USA-56,Wyoming,0,52.86,9.13,0,1.57,0.27
44263,USA-56,Wyoming,139,61.71,10.66,0,1.57,0.27
44264,USA-56,Wyoming,69,63.57,10.98,9,1.29,0.22
44265,USA-56,Wyoming,42,56.86,9.82,0,1.29,0.22
44266,USA-56,Wyoming,98,61,10.54,0,1.29,0.22
44267,USA-56,Wyoming,51,57,9.85,0,1.29,0.22
44268,USA-56,Wyoming,0,57,9.85,0,1.29,0.22
44269,USA-56,Wyoming,0,57,9.85,0,1.29,0.22
44270,USA-56,Wyoming,164,60.57,10.47,0,1.29,0.22
44271,USA-56,Wyoming,25,54.29,9.38,2,0.29,0.05
44272,USA-56,Wyoming,97,62.14,10.74,0,0.29,0.05
44273,USA-56,Wyoming,30,52.43,9.06,0,0.29,0.05
44274,USA-56,Wyoming,102,59.71,10.32,0,0.29,0.05
44275,USA-56,Wyoming,0,59.71,10.32,0,0.29,0.05
44276,USA-56,Wyoming,0,59.71,10.32,0,0.29,0.05
44277,USA-56,Wyoming,149,57.57,9.95,0,0.29,0.05
44278,USA-56,Wyoming,69,63.86,11.03,2,0.29,0.05
44279,USA-56,Wyoming,88,62.57,10.81,0,0.29,0.05
44280,USA-56,Wyoming,33,63,10.89,0,0.29,0.05
44281,USA-56,Wyoming,126,66.43,11.48,0,0.29,0.05
44282,USA-56,Wyoming,0,66.43,11.48,0,0.29,0.05
44283,USA-56,Wyoming,0,66.43,11.48,0,0.29,0.05
44284,USA-56,Wyoming,144,65.71,11.35,0,0.29,0.05
44285,USA-56,Wyoming,46,62.43,10.79,0,0,0
44286,USA-56,Wyoming,74,60.43,10.44,5,0.71,0.12
44287,USA-56,Wyoming,79,67,11.58,0,0.71,0.12
44288,USA-56,Wyoming,58,57.29,9.9,0,0.71,0.12
44289,USA-56,Wyoming,0,57.29,9.9,0,0.71,0.12
44290,USA-56,Wyoming,0,57.29,9.9,0,0.71,0.12
44291,USA-56,Wyoming,82,48.43,8.37,0,0.71,0.12
44292,USA-56,Wyoming,90,54.71,9.45,1,0.86,0.15
44293,USA-56,Wyoming,81,55.71,9.63,0,0.14,0.02
44294,USA-56,Wyoming,102,59,10.19,0,0.14,0.02
44295,USA-56,Wyoming,71,60.86,10.52,0,0.14,0.02
44296,USA-56,Wyoming,0,60.86,10.52,0,0.14,0.02
44297,USA-56,Wyoming,0,60.86,10.52,0,0.14,0.02
44298,USA-56,Wyoming,115,65.57,11.33,0,0.14,0.02
44299,USA-56,Wyoming,82,64.43,11.13,2,0.29,0.05
44300,USA-56,Wyoming,57,61,10.54,0,0.29,0.05
44301,USA-56,Wyoming,76,57.29,9.9,0,0.29,0.05
44302,USA-56,Wyoming,64,56.29,9.73,0,0.29,0.05
44303,USA-56,Wyoming,0,56.29,9.73,0,0.29,0.05
44304,USA-56,Wyoming,0,56.29,9.73,0,0.29,0.05
44305,USA-56,Wyoming,111,55.71,9.63,0,0.29,0.05
44306,USA-56,Wyoming,78,55.14,9.53,2,0.29,0.05
